Date,Open,High,Low,Close,Adj Close,Volume
2000-03-16,134.649994,134.649994,134.649994,134.649994,95.429352,0
2000-03-17,135.220001,135.220001,135.220001,135.220001,95.833305,0
2000-03-20,134.500000,134.500000,134.500000,134.500000,95.323051,0
2000-03-21,137.940002,137.940002,137.940002,137.940002,97.761063,0
2000-03-22,138.559998,138.559998,138.559998,138.559998,98.200439,0
2000-03-23,141.029999,141.029999,141.029999,141.029999,99.951019,0
2000-03-24,140.740005,140.740005,140.740005,140.740005,99.958092,0
2000-03-27,140.399994,140.399994,140.399994,140.399994,99.716606,0
2000-03-28,138.919998,138.919998,138.919998,138.919998,98.665482,0
2000-03-29,139.009995,139.009995,139.009995,139.009995,98.729439,0
2000-03-30,137.110001,137.110001,137.110001,137.110001,97.379974,0
2000-03-31,138.080002,138.080002,138.080002,138.080002,98.068871,0
2000-04-03,138.770004,138.770004,138.770004,138.770004,98.558937,0
2000-04-04,137.740005,137.740005,137.740005,137.740005,97.827415,0
2000-04-05,137.070007,137.070007,137.070007,137.070007,97.351563,0
2000-04-06,138.389999,138.389999,138.389999,138.389999,98.289070,0
2000-04-07,139.770004,139.770004,139.770004,139.770004,99.269203,0
2000-04-10,138.669998,138.669998,138.669998,138.669998,98.487953,0
2000-04-11,138.320007,138.320007,138.320007,138.320007,98.239334,0
2000-04-12,135.250000,135.250000,135.250000,135.250000,96.058922,0
2000-04-13,132.789993,132.789993,132.789993,132.789993,94.311737,0
2000-04-14,125.070000,125.070000,125.070000,125.070000,88.828751,0
2000-04-17,129.190002,129.190002,129.190002,129.190002,91.754929,0
2000-04-18,132.899994,132.899994,132.899994,132.899994,94.389900,0
2000-04-19,131.610001,131.610001,131.610001,131.610001,93.473694,0
2000-04-20,132.259995,132.259995,132.259995,132.259995,93.935303,0
2000-04-24,131.830002,131.830002,131.830002,131.830002,93.629898,0
2000-04-25,136.210007,136.210007,136.210007,136.210007,96.740746,0
2000-04-26,134.699997,134.699997,134.699997,134.699997,95.668304,0
2000-04-27,135.070007,135.070007,135.070007,135.070007,95.931084,0
2000-04-28,133.929993,133.929993,133.929993,133.929993,95.121422,0
2000-05-01,135.389999,135.389999,135.389999,135.389999,96.158379,0
2000-05-02,133.360001,133.360001,133.360001,133.360001,94.716583,0
2000-05-03,130.500000,130.500000,130.500000,130.500000,92.685287,0
2000-05-04,130.000000,130.000000,130.000000,130.000000,92.330208,0
2000-05-05,132.130005,132.130005,132.130005,132.130005,93.843002,0
2000-05-08,131.369995,131.369995,131.369995,131.369995,93.303230,0
2000-05-09,130.259995,130.259995,130.259995,130.259995,92.514854,0
2000-05-10,127.610001,127.610001,127.610001,127.610001,90.632767,0
2000-05-11,129.910004,129.910004,129.910004,129.910004,92.266289,0
2000-05-12,131.130005,131.130005,131.130005,131.130005,93.132782,0
2000-05-15,134.029999,134.029999,134.029999,134.029999,95.192413,0
2000-05-16,135.300003,135.300003,135.300003,135.300003,96.094444,0
2000-05-17,133.619995,133.619995,133.619995,133.619995,94.901253,0
2000-05-18,132.649994,132.649994,132.649994,132.649994,94.212341,0
2000-05-19,129.869995,129.869995,129.869995,129.869995,92.237885,0
2000-05-22,129.309998,129.309998,129.309998,129.309998,91.840149,0
2000-05-23,126.830002,126.830002,126.830002,126.830002,90.078789,0
2000-05-24,129.160004,129.160004,129.160004,129.160004,91.733620,0
2000-05-25,127.540001,127.540001,127.540001,127.540001,90.583038,0
2000-05-26,127.230003,127.230003,127.230003,127.230003,90.362831,0
2000-05-30,131.339996,131.339996,131.339996,131.339996,93.281937,0
2000-05-31,131.199997,131.199997,131.199997,131.199997,93.182480,0
2000-06-01,133.800003,133.800003,133.800003,133.800003,95.029106,0
2000-06-02,136.419998,136.419998,136.419998,136.419998,96.889885,0
2000-06-05,135.539993,135.539993,135.539993,135.539993,96.264900,0
2000-06-06,134.639999,134.639999,134.639999,134.639999,95.625671,0
2000-06-07,135.899994,135.899994,135.899994,135.899994,96.520561,0
2000-06-08,135.000000,135.000000,135.000000,135.000000,95.881378,0
2000-06-09,134.570007,134.570007,134.570007,134.570007,95.575951,0
2000-06-12,133.559998,133.559998,133.559998,133.559998,94.858650,0
2000-06-13,135.740005,135.740005,135.740005,135.740005,96.406921,0
2000-06-14,135.839996,135.839996,135.839996,135.839996,96.477974,0
2000-06-15,136.600006,136.600006,136.600006,136.600006,97.017746,0
2000-06-16,135.300003,135.300003,135.300003,135.300003,96.094444,0
2000-06-19,137.289993,137.289993,137.289993,137.289993,97.507767,0
2000-06-20,136.360001,136.360001,136.360001,136.360001,96.847267,0
2000-06-21,136.660004,136.660004,136.660004,136.660004,97.060364,0
2000-06-22,134.179993,134.179993,134.179993,134.179993,95.298988,0
2000-06-23,132.889999,132.889999,132.889999,132.889999,94.601372,0
2000-06-26,134.160004,134.160004,134.160004,134.160004,95.505424,0
2000-06-27,133.729996,133.729996,133.729996,133.729996,95.199265,0
2000-06-28,134.139999,134.139999,134.139999,134.139999,95.491211,0
2000-06-29,133.009995,133.009995,133.009995,133.009995,94.686775,0
2000-06-30,134.149994,134.149994,134.149994,134.149994,95.498314,0
2000-07-03,135.550003,135.550003,135.550003,135.550003,96.494911,0
2000-07-05,133.440002,133.440002,133.440002,133.440002,94.992859,0
2000-07-06,134.429993,134.429993,134.429993,134.429993,95.697639,0
2000-07-07,136.479996,136.479996,136.479996,136.479996,97.156998,0
2000-07-10,136.179993,136.179993,136.179993,136.179993,96.943413,0
2000-07-11,136.660004,136.660004,136.660004,136.660004,97.285110,0
2000-07-12,137.779999,137.779999,137.779999,137.779999,98.082420,0
2000-07-13,138.050003,138.050003,138.050003,138.050003,98.274605,0
2000-07-14,139.350006,139.350006,139.350006,139.350006,99.200050,0
2000-07-17,139.399994,139.399994,139.399994,139.399994,99.235657,0
2000-07-18,137.860001,137.860001,137.860001,137.860001,98.139359,0
2000-07-19,136.779999,136.779999,136.779999,136.779999,97.370544,0
2000-07-20,138.039993,138.039993,138.039993,138.039993,98.267494,0
2000-07-21,136.639999,136.639999,136.639999,136.639999,97.270897,0
2000-07-24,135.179993,135.179993,135.179993,135.179993,96.231560,0
2000-07-25,136.110001,136.110001,136.110001,136.110001,96.893562,0
2000-07-26,134.100006,134.100006,134.100006,134.100006,95.462730,0
2000-07-27,133.869995,133.869995,133.869995,133.869995,95.298981,0
2000-07-28,131.139999,131.139999,131.139999,131.139999,93.355560,0
2000-07-31,132.149994,132.149994,132.149994,132.149994,94.074539,0
2000-08-01,132.820007,132.820007,132.820007,132.820007,94.551537,0
2000-08-02,132.889999,132.889999,132.889999,132.889999,94.601372,0
2000-08-03,134.179993,134.179993,134.179993,134.179993,95.519669,0
2000-08-04,135.149994,135.149994,135.149994,135.149994,96.210205,0
2000-08-07,136.669998,136.669998,136.669998,136.669998,97.292259,0
2000-08-08,137.000000,137.000000,137.000000,137.000000,97.527145,0
2000-08-09,136.100006,136.100006,136.100006,136.100006,96.886444,0
2000-08-10,134.949997,134.949997,134.949997,134.949997,96.067780,0
2000-08-11,136.029999,136.029999,136.029999,136.029999,96.836624,0
2000-08-14,137.850006,137.850006,137.850006,137.850006,98.132248,0
2000-08-15,137.199997,137.199997,137.199997,137.199997,97.669540,0
2000-08-16,136.789993,136.789993,136.789993,136.789993,97.377625,0
2000-08-17,138.289993,138.289993,138.289993,138.289993,98.445488,0
2000-08-18,137.899994,137.899994,137.899994,137.899994,98.167854,0
2000-08-21,138.610001,138.610001,138.610001,138.610001,98.673264,0
2000-08-22,138.479996,138.479996,138.479996,138.479996,98.580742,0
2000-08-23,139.210007,139.210007,139.210007,139.210007,99.100441,0
2000-08-24,139.419998,139.419998,139.419998,139.419998,99.249901,0
2000-08-25,139.259995,139.259995,139.259995,139.259995,99.136009,0
2000-08-28,139.970001,139.970001,139.970001,139.970001,99.641418,0
2000-08-29,139.580002,139.580002,139.580002,139.580002,99.363800,0
2000-08-30,138.949997,138.949997,138.949997,138.949997,98.915321,0
2000-08-31,140.330002,140.330002,140.330002,140.330002,99.897720,0
2000-09-01,140.619995,140.619995,140.619995,140.619995,100.104156,0
2000-09-05,139.350006,139.350006,139.350006,139.350006,99.200050,0
2000-09-06,138.000000,138.000000,138.000000,138.000000,98.239006,0
2000-09-07,138.949997,138.949997,138.949997,138.949997,98.915321,0
2000-09-08,138.199997,138.199997,138.199997,138.199997,98.381386,0
2000-09-11,137.720001,137.720001,137.720001,137.720001,98.039696,0
2000-09-12,137.050003,137.050003,137.050003,137.050003,97.562752,0
2000-09-13,137.350006,137.350006,137.350006,137.350006,97.776344,0
2000-09-14,136.979996,136.979996,136.979996,136.979996,97.512932,0
2000-09-15,135.589996,135.589996,135.589996,135.589996,96.523407,0
2000-09-18,133.619995,133.619995,133.619995,133.619995,95.121010,0
2000-09-19,135.039993,135.039993,135.039993,135.039993,96.131859,0
2000-09-20,134.250000,134.250000,134.250000,134.250000,95.569504,0
2000-09-21,134.039993,134.039993,134.039993,134.039993,95.420029,0
2000-09-22,133.690002,133.690002,133.690002,133.690002,95.398582,0
2000-09-25,132.789993,132.789993,132.789993,132.789993,94.756332,0
2000-09-26,131.699997,131.699997,131.699997,131.699997,93.978539,0
2000-09-27,131.660004,131.660004,131.660004,131.660004,93.950043,0
2000-09-28,134.589996,134.589996,134.589996,134.589996,96.040810,0
2000-09-29,132.589996,132.589996,132.589996,132.589996,94.613640,0
2000-10-02,132.559998,132.559998,132.559998,132.559998,94.592247,0
2000-10-03,131.669998,131.669998,131.669998,131.669998,93.957176,0
2000-10-04,132.410004,132.410004,132.410004,132.410004,94.485207,0
2000-10-05,132.610001,132.610001,132.610001,132.610001,94.627899,0
2000-10-06,130.089996,130.089996,130.089996,130.089996,92.829720,0
2000-10-09,129.440002,129.440002,129.440002,129.440002,92.365898,0
2000-10-10,128.059998,128.059998,128.059998,128.059998,91.381134,0
2000-10-11,126.000000,126.000000,126.000000,126.000000,89.911163,0
2000-10-12,122.790001,122.790001,122.790001,122.790001,87.620560,0
2000-10-13,126.879997,126.879997,126.879997,126.879997,90.539101,0
2000-10-16,126.919998,126.919998,126.919998,126.919998,90.567657,0
2000-10-17,124.650002,124.650002,124.650002,124.650002,88.947830,0
2000-10-18,123.930000,123.930000,123.930000,123.930000,88.434036,0
2000-10-19,128.229996,128.229996,128.229996,128.229996,91.502464,0
2000-10-20,128.990005,128.990005,128.990005,128.990005,92.044754,0
2000-10-23,128.880005,128.880005,128.880005,128.880005,91.966324,0
2000-10-24,129.100006,129.100006,129.100006,129.100006,92.123260,0
2000-10-25,126.040001,126.040001,126.040001,126.040001,89.939690,0
2000-10-26,126.000000,126.000000,126.000000,126.000000,89.911163,0
2000-10-27,127.400002,127.400002,127.400002,127.400002,90.910141,0
2000-10-30,129.179993,129.179993,129.179993,129.179993,92.180351,0
2000-10-31,132.020004,132.020004,132.020004,132.020004,94.206924,0
2000-11-01,131.279999,131.279999,131.279999,131.279999,93.678841,0
2000-11-02,131.940002,131.940002,131.940002,131.940002,94.149818,0
2000-11-03,131.800003,131.800003,131.800003,131.800003,94.049927,0
2000-11-06,132.309998,132.309998,132.309998,132.309998,94.413857,0
2000-11-07,132.279999,132.279999,132.279999,132.279999,94.392464,0
2000-11-08,130.210007,130.210007,130.210007,130.210007,92.915337,0
2000-11-09,129.380005,129.380005,129.380005,129.380005,92.323074,0
2000-11-10,126.230003,126.230003,126.230003,126.230003,90.075294,0
2000-11-13,124.879997,124.879997,124.879997,124.879997,89.111923,0
2000-11-14,127.820000,127.820000,127.820000,127.820000,91.209862,0
2000-11-15,128.470001,128.470001,128.470001,128.470001,91.673698,0
2000-11-16,126.849998,126.849998,126.849998,126.849998,90.517693,0
2000-11-17,126.440002,126.440002,126.440002,126.440002,90.225136,0
2000-11-20,124.120003,124.120003,124.120003,124.120003,88.569618,0
2000-11-21,124.559998,124.559998,124.559998,124.559998,88.883606,0
2000-11-22,122.260002,122.260002,122.260002,122.260002,87.242355,0
2000-11-24,124.059998,124.059998,124.059998,124.059998,88.526825,0
2000-11-27,124.720001,124.720001,124.720001,124.720001,88.997803,0
2000-11-28,123.540001,123.540001,123.540001,123.540001,88.155731,0
2000-11-29,124.110001,124.110001,124.110001,124.110001,88.562485,0
2000-11-30,121.620003,121.620003,121.620003,121.620003,86.785728,0
2000-12-01,121.639999,121.639999,121.639999,121.639999,86.799950,0
2000-12-04,122.550003,122.550003,122.550003,122.550003,87.449326,0
2000-12-05,127.320000,127.320000,127.320000,127.320000,90.853058,0
2000-12-06,125.019997,125.019997,125.019997,125.019997,89.211853,0
2000-12-07,124.300003,124.300003,124.300003,124.300003,88.698090,0
2000-12-08,126.739998,126.739998,126.739998,126.739998,90.439209,0
2000-12-11,127.720001,127.720001,127.720001,127.720001,91.138519,0
2000-12-12,126.889999,126.889999,126.889999,126.889999,90.546234,0
2000-12-13,125.879997,125.879997,125.879997,125.879997,89.825554,0
2000-12-14,124.110001,124.110001,124.110001,124.110001,88.562485,0
2000-12-15,121.449997,121.449997,121.449997,121.449997,86.664360,0
2000-12-18,122.430000,122.430000,122.430000,122.430000,87.363617,0
2000-12-19,120.849998,120.849998,120.849998,120.849998,86.236237,0
2000-12-20,117.070000,117.070000,117.070000,117.070000,83.538902,0
2000-12-21,118.000000,118.000000,118.000000,118.000000,84.202538,0
2000-12-22,120.519997,120.519997,120.519997,120.519997,86.271248,0
2000-12-26,121.370003,121.370003,121.370003,121.370003,86.879723,0
2000-12-27,122.660004,122.660004,122.660004,122.660004,87.803123,0
2000-12-28,123.150002,123.150002,123.150002,123.150002,88.153870,0
2000-12-29,121.860001,121.860001,121.860001,121.860001,87.230453,0
2001-01-02,118.440002,118.440002,118.440002,118.440002,84.782341,0
2001-01-03,124.400002,124.400002,124.400002,124.400002,89.048668,0
2001-01-04,123.089996,123.089996,123.089996,123.089996,88.110931,0
2001-01-05,119.860001,119.860001,119.860001,119.860001,85.798813,0
2001-01-08,119.660004,119.660004,119.660004,119.660004,85.655640,0
2001-01-09,120.110001,120.110001,120.110001,120.110001,85.977768,0
2001-01-10,121.269997,121.269997,121.269997,121.269997,86.808105,0
2001-01-11,122.529999,122.529999,122.529999,122.529999,87.710045,0
2001-01-12,121.750000,121.750000,121.750000,121.750000,87.151733,0
2001-01-16,122.510002,122.510002,122.510002,122.510002,87.695717,0
2001-01-17,122.779999,122.779999,122.779999,122.779999,87.889000,0
2001-01-18,124.489998,124.489998,124.489998,124.489998,89.113083,0
2001-01-19,123.989998,123.989998,123.989998,123.989998,88.755188,0
2001-01-22,124.019997,124.019997,124.019997,124.019997,88.776642,0
2001-01-23,125.639999,125.639999,125.639999,125.639999,89.936295,0
2001-01-24,126.000000,126.000000,126.000000,126.000000,90.193993,0
2001-01-25,125.370003,125.370003,125.370003,125.370003,89.743004,0
2001-01-26,125.139999,125.139999,125.139999,125.139999,89.578346,0
2001-01-29,126.000000,126.000000,126.000000,126.000000,90.193993,0
2001-01-30,126.879997,126.879997,126.879997,126.879997,90.823891,0
2001-01-31,126.180000,126.180000,126.180000,126.180000,90.322838,0
2001-02-01,126.879997,126.879997,126.879997,126.879997,90.823891,0
2001-02-02,124.660004,124.660004,124.660004,124.660004,89.234772,0
2001-02-05,125.110001,125.110001,125.110001,125.110001,89.556885,0
2001-02-06,124.930000,124.930000,124.930000,124.930000,89.428009,0
2001-02-07,123.900002,123.900002,123.900002,123.900002,88.690750,0
2001-02-08,123.129997,123.129997,123.129997,123.129997,88.139534,0
2001-02-09,121.480003,121.480003,121.480003,121.480003,86.958466,0
2001-02-12,122.910004,122.910004,122.910004,122.910004,87.982086,0
2001-02-13,121.860001,121.860001,121.860001,121.860001,87.230453,0
2001-02-14,121.620003,121.620003,121.620003,121.620003,87.058685,0
2001-02-15,122.620003,122.620003,122.620003,122.620003,87.774475,0
2001-02-16,120.300003,120.300003,120.300003,120.300003,86.113747,0
2001-02-20,118.209999,118.209999,118.209999,118.209999,84.617722,0
2001-02-21,116.029999,116.029999,116.029999,116.029999,83.057190,0
2001-02-22,115.809998,115.809998,115.809998,115.809998,82.899681,0
2001-02-23,115.169998,115.169998,115.169998,115.169998,82.441574,0
2001-02-26,117.180000,117.180000,117.180000,117.180000,83.880386,0
2001-02-27,116.290001,116.290001,116.290001,116.290001,83.243294,0
2001-02-28,114.650002,114.650002,114.650002,114.650002,82.069366,0
2001-03-01,114.769997,114.769997,114.769997,114.769997,82.155273,0
2001-03-02,114.120003,114.120003,114.120003,114.120003,81.689980,0
2001-03-05,114.800003,114.800003,114.800003,114.800003,82.176750,0
2001-03-06,115.949997,115.949997,115.949997,115.949997,82.999939,0
2001-03-07,116.709999,116.709999,116.709999,116.709999,83.543945,0
2001-03-08,116.989998,116.989998,116.989998,116.989998,83.744392,0
2001-03-09,114.089996,114.089996,114.089996,114.089996,81.668457,0
2001-03-12,109.160004,109.160004,109.160004,109.160004,78.139511,0
2001-03-13,110.800003,110.800003,110.800003,110.800003,79.313423,0
2001-03-14,107.940002,107.940002,107.940002,107.940002,77.266197,0
2001-03-15,108.580002,108.580002,108.580002,108.580002,77.724297,0
2001-03-16,106.160004,106.160004,106.160004,106.160004,76.195511,0
2001-03-19,108.029999,108.029999,108.029999,108.029999,77.537659,0
2001-03-20,105.430000,105.430000,105.430000,105.430000,75.671547,0
2001-03-21,103.540001,103.540001,103.540001,103.540001,74.315033,0
2001-03-22,103.120003,103.120003,103.120003,103.120003,74.013580,0
2001-03-23,105.180000,105.180000,105.180000,105.180000,75.492119,0
2001-03-26,106.360001,106.360001,106.360001,106.360001,76.339050,0
2001-03-27,109.080002,109.080002,109.080002,109.080002,78.291336,0
2001-03-28,106.430000,106.430000,106.430000,106.430000,76.389297,0
2001-03-29,105.940002,105.940002,105.940002,105.940002,76.037621,0
2001-03-30,107.070000,107.070000,107.070000,107.070000,76.848671,0
2001-04-02,105.739998,105.739998,105.739998,105.739998,75.894066,0
2001-04-03,102.099998,102.099998,102.099998,102.099998,73.281487,0
2001-04-04,101.830002,101.830002,101.830002,101.830002,73.087685,0
2001-04-05,106.279999,106.279999,106.279999,106.279999,76.281616,0
2001-04-06,104.180000,104.180000,104.180000,104.180000,74.774399,0
2001-04-09,105.019997,105.019997,105.019997,105.019997,75.377243,0
2001-04-10,107.870003,107.870003,107.870003,107.870003,77.422844,0
2001-04-11,107.639999,107.639999,107.639999,107.639999,77.257744,0
2001-04-12,109.269997,109.269997,109.269997,109.269997,78.427681,0
2001-04-16,108.910004,108.910004,108.910004,108.910004,78.169312,0
2001-04-17,110.029999,110.029999,110.029999,110.029999,78.973160,0
2001-04-18,114.320000,114.320000,114.320000,114.320000,82.052284,0
2001-04-19,115.750000,115.750000,115.750000,115.750000,83.078644,0
2001-04-20,114.760002,114.760002,114.760002,114.760002,82.368057,0
2001-04-23,113.040001,113.040001,113.040001,113.040001,81.133553,0
2001-04-24,111.669998,111.669998,111.669998,111.669998,80.150238,0
2001-04-25,113.449997,113.449997,113.449997,113.449997,81.427856,0
2001-04-26,114.000000,114.000000,114.000000,114.000000,81.822624,0
2001-04-27,115.709999,115.709999,115.709999,115.709999,83.049965,0
2001-04-30,115.389999,115.389999,115.389999,115.389999,82.820251,0
2001-05-01,116.949997,116.949997,116.949997,116.949997,83.939957,0
2001-05-02,117.050003,117.050003,117.050003,117.050003,84.011696,0
2001-05-03,115.330002,115.330002,115.330002,115.330002,82.777191,0
2001-05-04,117.000000,117.000000,117.000000,117.000000,83.975861,0
2001-05-07,116.709999,116.709999,116.709999,116.709999,83.767685,0
2001-05-08,116.500000,116.500000,116.500000,116.500000,83.616982,0
2001-05-09,115.989998,115.989998,115.989998,115.989998,83.250900,0
2001-05-10,115.980003,115.980003,115.980003,115.980003,83.243721,0
2001-05-11,115.110001,115.110001,115.110001,115.110001,82.619301,0
2001-05-14,115.419998,115.419998,115.419998,115.419998,82.841805,0
2001-05-15,115.470001,115.470001,115.470001,115.470001,82.877693,0
2001-05-16,118.769997,118.769997,118.769997,118.769997,85.246216,0
2001-05-17,119.089996,119.089996,119.089996,119.089996,85.475899,0
2001-05-18,119.430000,119.430000,119.430000,119.430000,85.719963,0
2001-05-21,121.360001,121.360001,121.360001,121.360001,87.105179,0
2001-05-22,121.040001,121.040001,121.040001,121.040001,86.875504,0
2001-05-23,119.169998,119.169998,119.169998,119.169998,85.533340,0
2001-05-24,119.550003,119.550003,119.550003,119.550003,85.806076,0
2001-05-25,118.139999,118.139999,118.139999,118.139999,84.794083,0
2001-05-29,117.220001,117.220001,117.220001,117.220001,84.133743,0
2001-05-30,115.419998,115.419998,115.419998,115.419998,82.841805,0
2001-05-31,116.139999,116.139999,116.139999,116.139999,83.358574,0
2001-06-01,116.589996,116.589996,116.589996,116.589996,83.681557,0
2001-06-04,117.190002,117.190002,117.190002,117.190002,84.112221,0
2001-06-05,118.709999,118.709999,118.709999,118.709999,85.203163,0
2001-06-06,117.470001,117.470001,117.470001,117.470001,84.313179,0
2001-06-07,118.120003,118.120003,118.120003,118.120003,84.779686,0
2001-06-08,117.010002,117.010002,117.010002,117.010002,83.983025,0
2001-06-11,116.029999,116.029999,116.029999,116.029999,83.279640,0
2001-06-12,116.160004,116.160004,116.160004,116.160004,83.372917,0
2001-06-13,114.870003,114.870003,114.870003,114.870003,82.447037,0
2001-06-14,112.860001,112.860001,112.860001,112.860001,81.004364,0
2001-06-15,112.349998,112.349998,112.349998,112.349998,80.638336,0
2001-06-18,111.809998,111.809998,111.809998,111.809998,80.250748,0
2001-06-19,112.190002,112.190002,112.190002,112.190002,80.523483,0
2001-06-20,113.169998,113.169998,113.169998,113.169998,81.226898,0
2001-06-21,114.449997,114.449997,114.449997,114.449997,82.145584,0
2001-06-22,113.089996,113.089996,113.089996,113.089996,81.368530,0
2001-06-25,112.470001,112.470001,112.470001,112.470001,80.922440,0
2001-06-26,112.300003,112.300003,112.300003,112.300003,80.800125,0
2001-06-27,111.790001,111.790001,111.790001,111.790001,80.433197,0
2001-06-28,113.180000,113.180000,113.180000,113.180000,81.433273,0
2001-06-29,113.019997,113.019997,113.019997,113.019997,81.318169,0
2001-07-02,114.150002,114.150002,114.150002,114.150002,82.131210,0
2001-07-03,113.959999,113.959999,113.959999,113.959999,81.994476,0
2001-07-05,112.580002,112.580002,112.580002,112.580002,81.001579,0
2001-07-06,109.949997,109.949997,109.949997,109.949997,79.109291,0
2001-07-09,110.709999,110.709999,110.709999,110.709999,79.656128,0
2001-07-10,109.129997,109.129997,109.129997,109.129997,78.519310,0
2001-07-11,109.010002,109.010002,109.010002,109.010002,78.432953,0
2001-07-12,111.589996,111.589996,111.589996,111.589996,80.289268,0
2001-07-13,112.290001,112.290001,112.290001,112.290001,80.792946,0
2001-07-16,111.070000,111.070000,111.070000,111.070000,79.915131,0
2001-07-17,112.180000,112.180000,112.180000,112.180000,80.713783,0
2001-07-18,111.559998,111.559998,111.559998,111.559998,80.267700,0
2001-07-19,112.239998,112.239998,112.239998,112.239998,80.756966,0
2001-07-20,111.849998,111.849998,111.849998,111.849998,80.476326,0
2001-07-23,110.010002,110.010002,110.010002,110.010002,79.152451,0
2001-07-24,108.230003,108.230003,108.230003,108.230003,77.871712,0
2001-07-25,109.959999,109.959999,109.959999,109.959999,79.116470,0
2001-07-26,111.099998,111.099998,111.099998,111.099998,79.936691,0
2001-07-27,111.389999,111.389999,111.389999,111.389999,80.145393,0
2001-07-30,111.269997,111.269997,111.269997,111.269997,80.059021,0
2001-07-31,111.889999,111.889999,111.889999,111.889999,80.505127,0
2001-08-01,112.339996,112.339996,112.339996,112.339996,80.828888,0
2001-08-02,112.800003,112.800003,112.800003,112.800003,81.159851,0
2001-08-03,112.209999,112.209999,112.209999,112.209999,80.735382,0
2001-08-06,110.940002,110.940002,110.940002,110.940002,79.821594,0
2001-08-07,111.300003,111.300003,111.300003,111.300003,80.080605,0
2001-08-08,109.389999,109.389999,109.389999,109.389999,78.706337,0
2001-08-09,109.400002,109.400002,109.400002,109.400002,78.713577,0
2001-08-10,110.019997,110.019997,110.019997,110.019997,79.159653,0
2001-08-13,110.139999,110.139999,110.139999,110.139999,79.246002,0
2001-08-14,109.720001,109.720001,109.720001,109.720001,78.943794,0
2001-08-15,108.940002,108.940002,108.940002,108.940002,78.382614,0
2001-08-16,109.269997,109.269997,109.269997,109.269997,78.620033,0
